,Unnamed: 0,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
3964,3964,Kllo,Somehow,Somehow,6vvL08tU1oQTOnCIJcjTAT,0.632,0.8140000000000001,4,-7.595,1,0.0335,0.649,0.51,0.285,131.017,203079,4,5
3969,3969,Paul Epworth,Love Galaxy,Love Galaxy - Edit,72A0X1rotHBFozCFP5zjr0,0.606,0.68,2,-7.099,0,0.146,0.00027400000000000005,0.589,0.295,87.014,205517,4,5
4002,4002,BROCKHAMPTON,SUGAR (Remix) [feat. Dua Lipa],SUGAR (Remix) [feat. Dua Lipa],438wODjSTL2jgn1nePaNew,0.6609999999999999,0.523,8,-5.902,1,0.0381,0.0,0.469,0.536,122.948,222009,4,5
4041,4041,Trippie Redd,Pegasus,Mood (feat. Chris Brown),25wHU4b0ppWbo5xCJWdxLG,0.42,0.419,9,-9.189,0,0.0485,0.0,0.486,0.11,125.153,143196,4,5
4051,4051,Ty Dolla $ign,By Yourself (feat. Jhené Aiko & Mustard),By Yourself (feat. Jhené Aiko & Mustard),71hBQ9qHsZU2M3vDF8MtaN,0.757,0.536,1,-6.818,1,0.0466,0.0,0.645,0.205,103.931,148988,4,5
4076,4076,Luh Kel,Want You,Want You,68ndzgs983ZubXDHPclWG6,0.679,0.6890000000000001,7,-5.488,1,0.0504,0.0,0.436,0.6759999999999999,134.908,191539,4,5
4084,4084,Nas,King's Disease,Replace Me (feat. Big Sean & Don Toliver),1uJ5X7MrxTr21lG5ssm5fT,0.674,0.782,2,-2.512,1,0.101,0.0,0.86,0.6940000000000001,84.927,170814,4,5
4203,4203,SHY Martin,Sad Songs,Are you happy?,6s86N7LVaJZuU4alwKp6XO,0.632,0.578,9,-7.657,0,0.0905,0.0,0.42,0.297,139.32399999999998,157556,4,5
4216,4216,JC Stewart,Lying That You Love Me,Lying That You Love Me,5uzVktek96iav42umOw4eL,0.5579999999999999,0.45,0,-5.5760000000000005,1,0.0299,0.0,0.4320000000000001,0.184,127.874,225793,4,5
4302,4302,José José,Almohada (Revisitado),Almohada - Revisitado,7qc8h7fWzJohy1zK9SSmcD,0.36,0.583,9,-5.295,0,0.0305,0.0,0.477,0.0746,147.256,217160,4,5
4317,4317,José José,Reencuentro,Gavilán o Paloma,4Wg6Ggb6DY8OmlFQvvHO9b,0.537,0.454,0,-10.632,1,0.0315,0.0,0.583,0.378,125.619,250200,4,5
4328,4328,Rocío Dúrcal,Sus 16 Grandes Exitos,La Gata Bajo la Lluvia,2kfSFdq2h0xLXq01em1zc7,0.499,0.648,7,-5.812,1,0.0331,0.0,0.5760000000000001,0.464,88.14,219107,4,5
4393,4393,Mandy Moore,I Wanna Be With You,I Wanna Be With You,4du0TY3NTgvQGlelrBHfDL,0.515,0.908,8,-4.632,1,0.0368,1.88e-05,0.412,0.637,150.031,252600,4,5
4422,4422,K-Ci & JoJo,X,Crazy,4YOnfHpTFC9e2E5JI8lUA2,0.6779999999999999,0.649,0,-4.3660000000000005,1,0.0261,0.0,0.4920000000000001,0.405,116.116,258693,4,5
4482,4482,The Righteous Brothers,Rock N' Roll Legends,Unchained Melody,2ACjOtICHXrAlP3ijVMSvb,0.349,0.326,0,-10.749,1,0.0286,0.00144,0.665,0.297,98.888,215853,3,5
4504,4504,Prince,Purple Rain,Purple Rain,54X78diSLoUDI3joC2bjMz,0.3670000000000001,0.452,10,-10.422,1,0.0307,0.00228,0.6890000000000001,0.189,113.066,520787,4,5
4520,4520,Various Artists,Songs About Love (UMGI Version),I'll Be There,74yt57iOVeQZWXScUQu0pn,0.52,0.493,5,-8.052,1,0.0257,6.39e-06,0.599,0.295,93.695,237347,4,5
4538,4538,The Real Thing,The Very Best Of,You to Me Are Everything,7MjZ1zJatHDSEfH7CSvptX,0.595,0.921,0,-7.329,1,0.0987,0.0,0.812,0.937,102.35,208840,4,5
4544,4544,John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,0.315,0.29600000000000004,5,-13.262,1,0.0317,0.0,0.7020000000000001,0.436,172.638,263573,4,5
4590,4590,Michael Kiwanuka,Cold Little Heart (Radio Edit),Cold Little Heart - Radio Edit,7KX65PC1UZuImsUInThbav,0.629,0.58,7,-6.207999999999998,0,0.0278,0.000353,0.436,0.655,110.264,210300,4,5
4592,4592,Lianne La Havas,Blood,Green & Gold,4VPpZXXeZHfpzvHNaPjLcF,0.7,0.4,7,-8.46,1,0.0465,0.000321,0.55,0.28,93.959,278200,4,5
4619,4619,The Head and the Heart,Living Mirage,Honeybee,5CalS8Gn69OOrR9aiw0ZO9,0.642,0.52,9,-7.886,1,0.0387,0.000509,0.552,0.488,136.014,196055,4,5
4659,4659,John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,0.315,0.29600000000000004,5,-13.262,1,0.0317,0.0,0.7020000000000001,0.436,172.638,263573,4,5
4688,4688,Various Artists,50 Hair Metal Ballads,Can't Change Me,52sr2u4ENQNEHOHDJKpiFy,0.551,0.7490000000000001,5,-8.219,1,0.0306,0.0242,0.407,0.308,84.133,279760,4,5
4701,4701,George Harrison,Cloud Nine,Got My Mind Set On You - Remastered 2004,3OeUlriM0EZHdWleJtjoVr,0.767,0.8540000000000001,4,-6.947,1,0.0426,2.03e-06,0.485,0.963,149.20600000000005,234653,4,5
4726,4726,Andy Williams,The Very Best Of Andy Williams,Can't Take My Eyes Off You,00jlyC6x233qlS1vhLHdA3,0.629,0.397,0,-10.483,1,0.0337,0.00011,0.504,0.563,124.55,192840,4,5
4835,4835,James Vincent McMorrow,We Don't Eat EP,"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011",77mT8LF6gDOLZNOjUhmwfV,0.545,0.181,11,-14.698,1,0.0362,0.0035,0.6890000000000001,0.16,113.221,271800,4,5
4904,4904,Kelsea Ballerini,Spotify Singles,Lost In Japan - Recorded at Sound Stage Studios Nashville,2Q1f6exzZ9iYrv4IICnzVx,0.622,0.503,0,-8.783,1,0.122,0.0,0.434,0.58,94.777,199914,4,5
4943,4943,Muse,Spotify Singles,"Hungry Like the Wolf - Recorded Live at AIR Studios, London",0YdWb05mQJwJnd3U7zXWFv,0.51,0.963,0,-3.659,1,0.0422,0.0,0.743,0.732,129.035,189249,4,5
4971,4971,Angus & Julia Stone,Spotify Sessions,Stay With Me - Live From Spotify Berlin,6itWAD2WxmAVQgWuk85yXx,0.614,0.106,0,-22.097,1,0.0413,0.0509,0.708,0.16899999999999998,75.89,174373,4,5
4974,4974,Dua Lipa,Spotify Session,"I'm Not the Only One - Live from Spotify, London",7wIYDzWW82O6Rc4vGuzjND,0.455,0.265,5,-8.468,1,0.0491,0.0,0.685,0.324,176.03599999999997,195840,4,5
4982,4982,John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,0.315,0.29600000000000004,5,-13.262,1,0.0317,0.0,0.7020000000000001,0.436,172.638,263573,4,5
4987,4987,Imagine Dragons,Imagine Dragons (Spotify Sessions),Blank Space/Stand By Me - Live From Spotify London,3Dbgo1HE3DErIBNDIO4Hyd,0.774,0.5529999999999999,9,-6.815,1,0.0823,0.0,0.7390000000000001,0.514,102.055,303434,4,5
5029,5029,I'm With Her,Send My Love (To Your New Lover) [Live],Send My Love (To Your New Lover) - Live,0dGjfWSQNYuF7e6dYv9yrs,0.49,0.29600000000000004,6,-9.589,0,0.0485,0.0009789999999999998,0.691,0.498,160.82399999999996,225034,4,5
5067,5067,Madilyn Bailey,Despacito,Despacito,4vxA3aI7l73i0Hi819OQhH,0.6859999999999999,0.475,4,-5.572,1,0.0748,0.0,0.501,0.743,86.353,170455,4,5
